Id,Category
47308,27
47309,26
47310,16
47311,5
47312,19
47313,11
47314,26
47315,5
47316,16
47317,27
47318,26
47319,19
47320,16
47321,3
47322,1
47323,14
47324,14
47325,24
47326,3
47327,19
47328,26
47329,19
47330,26
47331,8
47332,15
47333,26
47334,14
47335,15
47336,27
47337,19
47338,13
47339,6
47340,18
47341,19
47342,20
47343,3
47344,19
47345,3
47346,19
47347,3
47348,25
47349,25
47350,9
47351,19
47352,20
47353,26
47354,5
47355,9
47356,19
47357,26
47358,19
47359,14
47360,4
47361,19
47362,19
47363,26
47364,20
47365,11
47366,26
47367,14
47368,19
47369,19
47370,22
47371,11
47372,27
47373,19
47374,16
47375,19
47376,27
47377,20
47378,1
47379,14
47380,24
47381,16
47382,26
47383,1
47384,19
47385,6
47386,20
47387,8
47388,19
47389,20
47390,19
47391,0
47392,27
47393,19
47394,6
47395,3
47396,6
47397,25
47398,14
47399,19
47400,14
47401,16
47402,19
47403,22
47404,20
47405,26
47406,20
47407,19
47408,3
47409,20
47410,19
47411,9
47412,19
47413,26
47414,24
47415,19
47416,19
47417,19
47418,5
47419,2
47420,0
47421,20
47422,19
47423,6
47424,20
47425,6
47426,20
47427,19
47428,22
47429,20
47430,19
47431,6
47432,6
47433,26
47434,3
47435,17
47436,26
47437,19
47438,22
47439,22
47440,19
47441,11
47442,19
47443,9
47444,11
47445,19
47446,19
47447,26
47448,9
47449,2
47450,19
47451,4
47452,9
47453,26
47454,19
47455,19
47456,26
47457,19
47458,5
47459,26
47460,14
47461,19
47462,20
47463,19
47464,20
47465,18
47466,20
47467,11
47468,26
47469,3
47470,16
47471,19
47472,19
47473,19
47474,20
47475,27
47476,21
47477,19
47478,19
47479,22
47480,3
47481,19
47482,20
47483,1
47484,19
47485,6
47486,6
47487,20
47488,6
47489,14
47490,12
47491,9
47492,3
47493,19
47494,16
47495,11
47496,24
47497,15
47498,19
47499,0
47500,15
47501,6
47502,11
47503,15
47504,22
47505,19
47506,14
47507,19
47508,22
47509,17
47510,18
47511,5
47512,9
47513,18
47514,19
47515,3
47516,8
47517,19
47518,19
47519,19
47520,20
47521,19
47522,19
47523,19
47524,19
47525,26
47526,19
47527,19
47528,19
47529,2
47530,26
47531,27
47532,26
47533,22
47534,5
47535,19
47536,17
47537,20
47538,26
47539,11
47540,20
47541,19
47542,12
47543,19
47544,19
47545,19
47546,3
47547,22
47548,20
47549,19
47550,6
47551,8
47552,27
47553,19
47554,11
47555,18
47556,8
47557,19
47558,19
47559,19
47560,20
47561,26
47562,12
47563,11
47564,3
47565,3
47566,22
47567,19
47568,20
47569,10
47570,11
47571,14
47572,14
47573,19
47574,19
47575,19
47576,19
47577,20
47578,19
47579,19
47580,11
47581,19
47582,3
47583,20
47584,19
47585,26
47586,20
47587,11
47588,11
47589,20
47590,11
47591,16
47592,26
47593,2
47594,14
47595,8
47596,5
47597,24
47598,19
47599,13
47600,20
47601,19
47602,19
47603,16
47604,3
47605,26
47606,1
47607,19
47608,19
47609,26
47610,19
47611,19
47612,1
47613,20
47614,22
47615,6
47616,13
47617,20
47618,3
47619,16
47620,19
47621,23
47622,19
47623,5
47624,15
47625,17
47626,13
47627,19
47628,19
47629,19
47630,14
47631,24
47632,20
47633,19
47634,18
47635,6
47636,19
47637,3
47638,25
47639,11
47640,13
47641,3
47642,26
47643,15
47644,16
47645,26
47646,20
47647,19
47648,22
47649,11
47650,19
47651,19
47652,9
47653,10
47654,22
47655,3
47656,19
47657,11
47658,16
47659,19
47660,19
47661,26
47662,14
47663,26
47664,19
47665,16
47666,8
47667,8
47668,15
47669,11
47670,19
47671,26
47672,19
47673,19
47674,16
47675,11
47676,3
47677,20
47678,3
47679,22
47680,8
47681,26
47682,16
47683,19
47684,14
47685,18
47686,6
47687,15
47688,24
47689,19
47690,19
47691,13
47692,10
47693,20
47694,5
47695,12
47696,22
47697,27
47698,14
47699,19
47700,20
47701,16
47702,25
47703,3
47704,15
47705,3
47706,8
47707,19
47708,19
47709,19
47710,19
47711,19
47712,5
47713,24
47714,22
47715,3
47716,14
47717,16
47718,18
47719,19
47720,11
47721,16
47722,20
47723,22
47724,22
47725,22
47726,19
47727,19
47728,19
47729,16
47730,20
47731,0
47732,21
47733,6
47734,19
47735,19
47736,15
47737,26
47738,11
47739,19
47740,14
47741,24
47742,5
47743,14
47744,20
47745,20
47746,19
47747,20
47748,11
47749,22
47750,18
47751,22
47752,19
47753,20
47754,6
47755,26
47756,11
47757,19
47758,16
47759,22
47760,22
47761,11
47762,8
47763,19
47764,0
47765,19
47766,9
47767,3
47768,19
47769,19
47770,19
47771,9
47772,18
47773,11
47774,24
47775,19
47776,18
47777,19
47778,19
47779,26
47780,19
47781,19
47782,18
47783,19
47784,19
47785,26
47786,19
47787,19
47788,11
47789,20
47790,13
47791,6
47792,3
47793,3
47794,20
47795,11
47796,18
47797,19
47798,24
47799,19
47800,15
47801,3
47802,19
47803,19
47804,22
47805,19
47806,19
47807,9
47808,3
47809,6
47810,19
47811,19
47812,19
47813,16
47814,20
47815,19
47816,19
47817,19
47818,20
47819,2
47820,19
47821,22
47822,14
47823,11
47824,6
47825,19
47826,11
47827,15
47828,19
47829,19
47830,22
47831,22
47832,26
47833,19
47834,19
47835,19
47836,22
47837,22
47838,22
47839,17
47840,22
47841,19
47842,11
47843,3
47844,19
47845,26
47846,13
47847,3
47848,15
47849,19
47850,20
47851,24
47852,19
47853,1
47854,10
47855,20
47856,19
47857,26
47858,19
47859,19
47860,1
47861,11
47862,11
47863,20
47864,24
47865,19
47866,20
47867,20
47868,19
47869,19
47870,0
47871,4
47872,15
47873,13
47874,3
47875,22
47876,19
47877,9
47878,20
47879,19
47880,24
47881,16
47882,14
47883,19
47884,18
47885,10
47886,12
47887,6
47888,19
47889,19
47890,19
47891,20
47892,12
47893,5
47894,27
47895,19
47896,16
47897,19
47898,15
47899,6
47900,26
47901,20
47902,14
47903,27
47904,19
47905,14
47906,19
47907,20
47908,18
47909,6
47910,19
47911,20
47912,19
47913,19
47914,26
47915,19
47916,1
47917,19
47918,25
47919,20
47920,20
47921,16
47922,27
47923,26
47924,5
47925,19
47926,19
47927,27
47928,19
47929,15
47930,19
47931,22
47932,14
47933,1
47934,23
47935,9
47936,18
47937,19
47938,19
47939,11
47940,19
47941,15
47942,19
47943,19
47944,8
47945,24
47946,19
47947,14
47948,19
47949,19
47950,3
47951,6
47952,2
47953,11
47954,25
47955,19
47956,16
47957,13
47958,13
47959,6
47960,11
47961,11
47962,20
47963,6
47964,11
47965,19
47966,22
47967,20
47968,19
47969,7
47970,26
47971,19
47972,11
47973,6
47974,19
47975,1
47976,3
47977,15
47978,22
47979,14
47980,19
47981,23
47982,26
47983,24
47984,5
47985,19
47986,19
47987,13
47988,3
47989,22
47990,25
47991,19
47992,14
47993,8
47994,19
47995,19
47996,6
47997,19
47998,22
47999,20
48000,24
48001,19
48002,9
48003,14
48004,14
48005,6
48006,6
48007,19
48008,15
48009,19
48010,20
48011,19
48012,11
48013,6
48014,22
48015,19
48016,19
48017,14
48018,11
48019,11
48020,11
48021,19
48022,27
48023,14
48024,16
48025,13
48026,11
48027,6
48028,19
48029,19
48030,19
48031,19
48032,8
48033,19
48034,26
48035,8
48036,5
48037,19
48038,19
48039,11
48040,26
48041,26
48042,24
48043,19
48044,19
48045,19
48046,9
48047,1
48048,19
48049,6
48050,20
48051,16
48052,24
48053,22
48054,26
48055,16
48056,7
48057,21
48058,11
48059,26
48060,0
48061,25
48062,19
48063,27
48064,6
48065,24
48066,22
48067,26
48068,14
48069,16
48070,20
48071,14
48072,19
48073,16
48074,6
48075,14
48076,8
48077,19
48078,1
48079,13
48080,25
48081,20
48082,1
48083,19
48084,19
48085,24
48086,13
48087,22
48088,14
48089,0
48090,14
48091,6
48092,16
48093,26
48094,26
48095,6
48096,19
48097,19
48098,26
48099,19
48100,5
48101,22
48102,16
48103,26
48104,3
48105,9
48106,11
48107,22
48108,26
48109,26
48110,11
48111,8
48112,19
48113,19
48114,27
48115,3
48116,1
48117,3
48118,11
48119,22
48120,13
48121,19
48122,6
48123,16
48124,26
48125,22
48126,1
48127,24
48128,26
48129,19
48130,19
48131,15
48132,19
48133,1
48134,19
48135,19
48136,6
48137,19
48138,26
48139,11
48140,19
48141,19
48142,19
48143,5
48144,26
48145,1
48146,19
48147,26
48148,19
48149,17
48150,22
48151,11
48152,24
48153,20
48154,16
48155,24
48156,19
48157,25
48158,16
48159,19
48160,19
48161,16
48162,14
48163,24
48164,22
48165,11
48166,3
48167,25
48168,26
48169,0
48170,22
48171,1
48172,19
48173,20
48174,16
48175,6
48176,19
48177,3
48178,24
48179,19
48180,6
48181,20
48182,15
48183,22
48184,15
48185,22
48186,16
48187,6
48188,14
48189,11
48190,27
48191,26
48192,18
48193,13
48194,24
48195,26
48196,6
48197,19
48198,19
48199,19
48200,19
48201,19
48202,19
48203,3
48204,20
48205,20
48206,8
48207,8
48208,8
48209,3
48210,19
48211,19
48212,19
48213,8
48214,14
48215,10
48216,19
48217,19
48218,1
48219,25
48220,26
48221,15
48222,13
48223,14
48224,19
48225,19
48226,3
48227,20
48228,20
48229,6
48230,8
48231,19
48232,20
48233,14
48234,19
48235,26
48236,22
48237,19
48238,19
48239,26
48240,19
48241,9
48242,27
48243,14
48244,26
48245,19
48246,11
48247,16
48248,26
48249,20
48250,19
48251,19
48252,15
48253,8
48254,19
48255,19
48256,3
48257,13
48258,19
48259,19
48260,11
48261,7
48262,19
48263,19
48264,1
48265,3
48266,26
48267,19
48268,2
48269,11
48270,11
48271,14
48272,6
48273,8
48274,19
48275,1
48276,19
48277,19
48278,21
48279,9
48280,11
48281,19
48282,16
48283,19
48284,1
48285,16
48286,15
48287,24
48288,25
48289,1
48290,15
48291,20
48292,26
48293,22
48294,11
48295,19
48296,26
48297,24
48298,26
48299,14
48300,19
48301,6
48302,20
48303,26
48304,15
48305,24
48306,11
48307,19
48308,1
48309,3
48310,14
48311,11
48312,22
48313,16
48314,22
48315,24
48316,22
48317,19
48318,24
48319,6
48320,3
48321,3
48322,13
48323,14
48324,19
48325,1
48326,22
48327,19
48328,20
48329,19
48330,9
48331,14
48332,19
48333,13
48334,26
48335,1
48336,27
48337,20
48338,19
48339,12
48340,24
48341,6
48342,19
48343,19
48344,17
48345,25
48346,14
48347,20
48348,19
48349,14
48350,26
48351,5
48352,19
48353,6
48354,6
48355,19
48356,19
48357,16
48358,15
48359,14
48360,14
48361,0
48362,19
48363,14
48364,6
48365,11
48366,22
48367,16
48368,20
48369,11
48370,11
48371,26
48372,19
48373,19
48374,19
48375,1
48376,6
48377,25
48378,19
48379,19
48380,16
48381,20
48382,19
48383,19
48384,2
48385,5
48386,19
48387,8
48388,1
48389,16
48390,20
48391,22
48392,15
48393,16
48394,16
48395,16
48396,19
48397,6
48398,26
48399,5
48400,18
48401,19
48402,14
48403,19
48404,19
48405,20
48406,20
48407,15
48408,11
48409,19
48410,8
48411,6
48412,6
48413,19
48414,22
48415,14
48416,19
48417,6
48418,20
48419,19
48420,26
48421,26
48422,3
48423,13
48424,13
48425,21
48426,17
48427,3
48428,8
48429,19
48430,9
48431,19
48432,19
48433,20
48434,19
48435,22
48436,8
48437,16
48438,26
48439,21
48440,27
48441,14
48442,9
48443,11
48444,6
48445,5
48446,19
48447,19
48448,26
48449,11
48450,23
48451,19
48452,8
48453,19
48454,19
48455,0
48456,19
48457,22
48458,19
48459,26
48460,19
48461,27
48462,19
48463,26
48464,19
48465,21
48466,19
48467,27
48468,19
48469,19
48470,5
48471,9
48472,20
48473,19
48474,14
48475,10
48476,19
48477,19
48478,20
48479,3
48480,22
48481,15
48482,4
48483,19
48484,8
48485,23
48486,8
48487,8
48488,26
48489,27
48490,22
48491,19
48492,25
48493,26
48494,12
48495,3
48496,13
48497,18
48498,19
48499,19
48500,22
48501,20
48502,6
48503,19
48504,6
48505,19
48506,19
48507,11
48508,9
48509,19
48510,5
48511,22
48512,25
48513,19
48514,19
48515,22
48516,20
48517,26
48518,19
48519,6
48520,20
48521,26
48522,3
48523,9
48524,20
48525,8
48526,13
48527,8
48528,19
48529,0
48530,19
48531,19
48532,19
48533,19
48534,19
48535,11
48536,25
48537,10
48538,19
48539,26
48540,6
48541,20
48542,6
48543,1
48544,1
48545,19
48546,19
48547,19
48548,16
48549,3
48550,22
48551,14
48552,14
48553,22
48554,19
48555,10
48556,26
48557,1
48558,19
48559,9
48560,22
48561,3
48562,19
48563,14
48564,26
48565,19
48566,13
48567,26
48568,19
48569,26
48570,5
48571,11
48572,13
48573,26
48574,14
48575,20
48576,19
48577,6
48578,19
48579,26
48580,1
48581,14
48582,16
48583,26
48584,26
48585,19
48586,8
48587,16
48588,19
48589,6
48590,19
48591,11
48592,22
48593,15
48594,19
48595,25
48596,18
48597,6
48598,26
48599,19
48600,18
48601,15
48602,0
48603,3
48604,8
48605,26
48606,8
48607,19
48608,3
48609,19
48610,19
48611,20
48612,5
48613,16
48614,0
48615,27
48616,0
48617,20
48618,3
48619,19
48620,19
48621,1
48622,19
48623,19
48624,26
48625,24
48626,27
48627,15
48628,21
48629,11
48630,4
48631,20
48632,6
48633,20
48634,20
48635,13
48636,14
48637,19
48638,16
48639,6
48640,18
48641,1
48642,22
48643,14
48644,8
48645,17
48646,26
48647,19
48648,19
48649,19
48650,19
48651,6
48652,11
48653,14
48654,26
48655,6
48656,19
48657,16
48658,20
48659,6
48660,11
48661,19
48662,19
48663,14
48664,11
48665,19
48666,3
48667,26
48668,6
48669,6
48670,19
48671,11
48672,5
48673,24
48674,22
48675,6
48676,19
48677,19
48678,19
48679,19
48680,19
48681,19
48682,19
48683,19
48684,11
48685,22
48686,3
48687,9
48688,21
48689,20
48690,22
48691,19
48692,22
48693,19
48694,11
48695,1
48696,19
48697,19
48698,26
48699,26
48700,6
48701,19
48702,19
48703,19
48704,24
48705,3
48706,2
48707,20
48708,19
48709,20
48710,16
48711,3
48712,19
48713,19
48714,26
48715,19
48716,6
48717,26
48718,3
48719,14
48720,18
48721,3
48722,24
48723,1
48724,26
48725,20
48726,19
48727,3
48728,26
48729,20
48730,20
48731,21
48732,24
48733,20
48734,16
48735,19
48736,7
48737,20
48738,26
48739,26
48740,1
48741,22
48742,22
48743,19
48744,8
48745,20
48746,25
48747,19
48748,19
48749,19
48750,6
48751,26
48752,5
48753,19
48754,24
48755,19
48756,5
48757,3
48758,20
48759,26
48760,15
48761,26
48762,20
48763,19
48764,24
48765,26
48766,26
48767,8
48768,19
48769,19
48770,19
48771,11
48772,6
48773,3
48774,13
48775,5
48776,20
48777,6
48778,3
48779,14
48780,9
48781,19
48782,1
48783,25
48784,19
48785,8
48786,20
48787,19
48788,20
48789,20
48790,26
48791,11
48792,20
48793,19
48794,20
48795,24
48796,16
48797,19
48798,19
48799,19
48800,26
48801,19
48802,3
48803,19
48804,22
48805,22
48806,8
48807,8
48808,19
48809,26
48810,19
48811,26
48812,11
48813,26
48814,6
48815,19
48816,22
48817,19
48818,11
48819,19
48820,20
48821,4
48822,3
48823,15
48824,19
48825,16
48826,6
48827,15
48828,20
48829,14
48830,15
48831,5
48832,19
48833,6
48834,8
48835,19
48836,3
48837,11
48838,3
48839,26
48840,19
48841,19
48842,3
48843,16
48844,19
48845,3
48846,26
48847,6
48848,19
48849,19
48850,24
48851,19
48852,20
48853,27
48854,14
48855,6
48856,19
48857,20
48858,19
48859,19
48860,18
48861,11
48862,19
48863,26
48864,3
48865,16
48866,19
48867,15
48868,26
48869,19
48870,19
48871,19
48872,15
48873,20
48874,26
48875,19
48876,22
48877,15
48878,20
48879,3
48880,17
48881,26
48882,3
48883,25
48884,3
48885,20
48886,19
48887,3
48888,15
48889,25
48890,11
48891,19
48892,11
48893,14
48894,20
48895,19
48896,3
48897,6
48898,16
48899,22
48900,19
48901,3
48902,26
48903,1
48904,8
48905,13
48906,24
48907,19
48908,11
48909,14
48910,26
48911,16
48912,19
48913,19
48914,19
48915,11
48916,4
48917,20
48918,12
48919,15
48920,19
48921,19
48922,15
48923,26
48924,19
48925,19
48926,19
48927,19
48928,20
48929,3
48930,19
48931,19
48932,16
48933,19
48934,11
48935,19
48936,19
48937,20
48938,19
48939,6
48940,17
48941,25
48942,3
48943,2
48944,19
48945,3
48946,26
48947,26
48948,20
48949,19
48950,26
48951,19
48952,14
48953,19
48954,20
48955,19
48956,19
48957,5
48958,19
48959,19
48960,19
48961,19
48962,19
48963,19
48964,16
48965,5
48966,19
48967,26
48968,6
48969,16
48970,26
48971,26
48972,22
48973,18
48974,19
48975,5
48976,3
48977,13
48978,19
48979,22
48980,25
48981,8
48982,22
48983,15
48984,20
48985,26
48986,20
48987,8
48988,19
48989,24
48990,26
48991,8
48992,26
48993,19
48994,19
48995,27
48996,26
48997,27
48998,3
48999,24
49000,19
49001,6
49002,9
49003,22
49004,26
49005,19
49006,19
49007,19
49008,26
49009,11
49010,18
49011,19
49012,14
49013,11
49014,11
49015,25
49016,26
49017,26
49018,26
49019,19
49020,18
49021,11
49022,19
49023,9
49024,20
49025,15
49026,24
49027,2
49028,19
49029,5
49030,20
49031,22
49032,20
49033,9
49034,19
49035,17
49036,13
49037,19
49038,5
49039,19
49040,19
49041,19
49042,19
49043,19
49044,1
49045,1
49046,22
49047,20
49048,14
49049,19
49050,11
49051,8
49052,20
49053,22
49054,22
49055,19
49056,20
49057,3
49058,3
49059,19
49060,19
49061,26
49062,14
49063,19
49064,19
49065,19
49066,5
49067,9
49068,3
49069,19
49070,19
49071,16
49072,2
49073,11
49074,19
49075,6
49076,14
49077,9
49078,15
49079,18
49080,19
49081,20
49082,22
49083,19
49084,20
49085,6
49086,11
49087,1
49088,20
49089,19
49090,19
49091,1
49092,19
49093,19
49094,19
49095,26
49096,26
49097,26
49098,19
49099,20
49100,25
49101,19
49102,26
49103,26
49104,16
49105,5
49106,26
49107,19
49108,13
49109,11
49110,6
49111,19
49112,8
49113,19
49114,22
49115,19
49116,15
49117,8
49118,22
49119,20
49120,19
49121,19
49122,19
49123,19
49124,19
49125,19
49126,19
49127,8
49128,20
49129,19
49130,0
49131,17
49132,20
49133,18
49134,22
49135,20
49136,6
49137,26
49138,3
49139,27
49140,5
49141,19
49142,20
49143,5
49144,19
49145,18
49146,25
49147,11
49148,19
49149,15
49150,18
49151,19
49152,19
49153,1
49154,18
49155,22
49156,22
49157,11
49158,14
49159,3
49160,14
49161,11
49162,4
49163,19
49164,18
49165,19
49166,18
49167,9
49168,8
49169,20
49170,24
49171,3
49172,6
49173,19
49174,19
49175,12
49176,6
49177,19
49178,19
49179,19
49180,22
49181,2
49182,6
49183,19
49184,19
49185,22
49186,24
49187,15
49188,19
49189,19
49190,26
49191,8
49192,13
49193,19
49194,19
49195,6
49196,24
49197,18
49198,26
49199,20
49200,20
49201,19
49202,26
49203,11
49204,26
49205,19
49206,9
49207,8
49208,6
49209,3
49210,20
49211,19
49212,11
49213,22
49214,15
49215,15
49216,19
49217,5
49218,4
49219,6
49220,18
49221,15
49222,19
49223,14
49224,3
49225,5
49226,26
49227,11
49228,14
49229,19
49230,27
49231,19
49232,19
49233,20
49234,8
49235,1
49236,26
49237,15
49238,6
49239,6
49240,6
49241,22
49242,16
49243,8
49244,24
49245,19
49246,11
49247,20
49248,3
49249,20
49250,24
49251,19
49252,19
49253,5
49254,20
49255,19
49256,6
49257,24
49258,19
49259,22
49260,15
49261,11
49262,3
49263,19
49264,3
49265,3
49266,6
49267,11
49268,19
49269,19
49270,19
49271,14
49272,19
49273,19
49274,26
49275,24
49276,15
49277,19
49278,14
49279,26
49280,20
49281,22
49282,9
49283,1
49284,19
49285,1
49286,22
49287,24
49288,3
49289,19
49290,3
49291,19
49292,11
49293,5
49294,1
49295,19
49296,26
49297,19
49298,20
49299,20
49300,6
49301,6
49302,26
49303,16
49304,19
49305,6
49306,19
49307,26
49308,3
49309,5
49310,19
49311,22
49312,19
49313,11
49314,27
49315,26
49316,20
49317,22
49318,19
49319,14
49320,11
49321,3
49322,8
49323,7
49324,13
49325,20
49326,3
49327,15
49328,2
49329,3
49330,16
49331,26
49332,24
49333,16
49334,6
49335,16
49336,12
49337,17
49338,19
49339,11
49340,19
49341,19
49342,19
49343,27
49344,11
49345,19
49346,14
49347,12
49348,6
49349,19
49350,19
49351,16
49352,19
49353,6
49354,12
49355,26
49356,8
49357,22
49358,19
49359,11
49360,14
49361,2
49362,16
49363,1
49364,16
49365,14
49366,19
49367,11
49368,3
49369,19
49370,6
49371,25
49372,19
49373,16
49374,24
49375,20
49376,6
49377,22
49378,22
49379,22
49380,3
49381,19
49382,19
49383,12
49384,20
49385,19
49386,8
49387,19
49388,27
49389,6
49390,22
49391,26
49392,19
49393,19
49394,20
49395,1
49396,20
49397,9
49398,0
49399,19
49400,16
49401,25
49402,7
49403,26
49404,16
49405,20
49406,3
49407,14
49408,19
49409,26
49410,26
49411,6
49412,16
49413,26
49414,1
49415,3
49416,11
49417,19
49418,18
49419,26
49420,11
49421,5
49422,16
49423,19
49424,16
49425,5
49426,26
49427,19
49428,19
49429,16
49430,22
49431,13
49432,7
49433,19
49434,18
49435,19
49436,3
49437,19
49438,20
49439,26
49440,25
49441,6
49442,8
49443,20
49444,3
49445,19
49446,20
49447,20
49448,5
49449,24
49450,2
49451,19
49452,19
49453,11
49454,20
49455,6
49456,9
49457,16
49458,6
49459,8
49460,26
49461,20
49462,19
49463,20
49464,19
49465,22
49466,22
49467,11
49468,19
49469,13
49470,19
49471,19
49472,19
49473,20
49474,19
49475,26
49476,21
49477,18
49478,19
49479,19
49480,26
49481,19
49482,13
49483,19
49484,25
49485,20
49486,23
49487,22
49488,22
49489,19
49490,24
49491,6
49492,19
49493,20
49494,9
49495,26
49496,20
49497,11
49498,15
49499,18
49500,19
49501,20
49502,19
49503,26
49504,19
49505,22
49506,22
49507,16
49508,19
49509,1
49510,3
49511,26
49512,18
49513,6
49514,6
49515,3
49516,22
49517,22
49518,26
49519,13
49520,19
49521,12
49522,25
49523,19
49524,16
49525,6
49526,11
49527,19
49528,14
49529,14
49530,25
49531,27
49532,19
49533,19
49534,20
49535,3
49536,19
49537,22
49538,6
49539,14
49540,6
49541,3
49542,8
49543,19
49544,25
49545,5
49546,19
49547,26
49548,20
49549,19
49550,19
49551,19
49552,26
49553,26
49554,19
49555,14
49556,8
49557,11
49558,26
49559,25
49560,22
49561,3
49562,19
49563,19
49564,3
49565,16
49566,6
49567,13
49568,26
49569,2
49570,19
49571,19
49572,25
49573,11
49574,6
49575,1
49576,19
49577,14
49578,26
49579,1
49580,16
49581,19
49582,15
49583,26
49584,16
49585,19
49586,6
49587,3
49588,6
49589,19
49590,26
49591,27
49592,3
49593,6
49594,19
49595,11
49596,1
49597,14
49598,14
49599,26
49600,11
49601,20
49602,14
49603,15
49604,14
49605,26
49606,26
49607,11
49608,26
49609,19
49610,8
49611,22
49612,26
49613,26
49614,25
49615,16
49616,26
49617,19
49618,19
49619,20
49620,16
49621,19
49622,26
49623,19
49624,20
49625,19
49626,13
49627,13
49628,19
49629,24
49630,11
49631,9
49632,26
49633,6
49634,20
49635,19
49636,22
49637,1
49638,20
49639,23
49640,25
49641,14
49642,19
49643,26
49644,11
49645,14
49646,19
49647,19
49648,25
49649,20
49650,22
49651,3
49652,11
49653,8
49654,22
49655,26
49656,24
49657,26
49658,3
49659,16
49660,8
49661,19
49662,6
49663,22
49664,19
49665,13
49666,26
49667,20
49668,9
49669,19
49670,16
49671,19
49672,19
49673,19
49674,3
49675,6
49676,13
49677,10
49678,9
49679,8
49680,3
49681,16
49682,24
49683,19
49684,19
49685,15
49686,22
49687,11
49688,25
49689,19
49690,11
49691,5
49692,22
49693,0
49694,8
49695,22
49696,11
49697,19
49698,20
49699,24
49700,26
49701,19
49702,20
49703,20
49704,22
49705,19
49706,10
49707,14
49708,3
49709,16
49710,11
49711,26
49712,6
49713,8
49714,3
49715,19
49716,19
49717,19
49718,19
49719,19
49720,21
49721,20
49722,20
49723,6
49724,14
49725,9
49726,24
49727,25
49728,19
49729,24
49730,22
49731,19
49732,20
49733,5
49734,19
49735,6
49736,26
49737,1
49738,26
49739,19
49740,6
49741,24
49742,26
49743,19
49744,19
49745,19
49746,13
49747,10
49748,16
49749,27
49750,19
49751,14
49752,18
49753,19
49754,26
49755,13
49756,19
49757,8
49758,0
49759,15
49760,26
49761,5
49762,11
49763,8
49764,0
49765,11
49766,19
49767,1
49768,20
49769,26
49770,22
49771,19
49772,20
49773,13
49774,9
49775,2
49776,19
49777,15
49778,15
49779,4
49780,19
49781,6
49782,20
49783,19
49784,19
49785,19
49786,6
49787,26
49788,19
49789,23
49790,19
49791,19
49792,19
49793,19
49794,19
49795,5
49796,11
49797,14
49798,14
49799,8
49800,15
49801,26
49802,3
49803,19
49804,13
49805,26
49806,19
49807,19
49808,15
49809,26
49810,26
49811,16
49812,26
49813,19
49814,19
49815,25
49816,19
49817,26
49818,26
49819,26
49820,19
49821,19
49822,19
49823,17
49824,19
49825,26
49826,6
49827,19
49828,0
49829,20
49830,26
49831,16
49832,19
49833,13
49834,26
49835,24
49836,19
49837,19
49838,19
49839,14
49840,19
49841,4
49842,26
49843,19
49844,22
49845,2
49846,16
49847,19
49848,26
49849,24
49850,20
49851,20
49852,19
49853,3
49854,19
49855,26
49856,24
49857,26
49858,26
49859,3
49860,25
49861,22
49862,20
49863,19
49864,26
49865,6
49866,15
49867,26
49868,15
49869,6
49870,5
49871,2
49872,19
49873,26
49874,19
49875,26
49876,16
49877,20
49878,5
49879,11
49880,11
49881,20
49882,3
49883,11
49884,20
49885,3
49886,19
49887,19
49888,19
49889,19
49890,22
49891,14
49892,19
49893,26
49894,19
49895,9
49896,19
49897,8
49898,22
49899,19
49900,22
49901,8
49902,13
49903,16
49904,22
49905,20
49906,3
49907,11
49908,16
49909,3
49910,19
49911,14
49912,13
49913,15
49914,5
49915,9
49916,16
49917,9
49918,5
49919,13
49920,26
49921,24
49922,24
49923,26
49924,19
49925,26
49926,19
49927,26
49928,26
49929,19
49930,19
49931,11
49932,14
49933,14
49934,26
49935,19
49936,20
49937,26
49938,22
49939,15
49940,22
49941,19
49942,19
49943,3
49944,22
49945,22
49946,27
49947,5
49948,6
49949,1
49950,24
49951,8
49952,25
49953,19
49954,19
49955,26
49956,24
49957,3
49958,19
49959,22
49960,20
49961,26
49962,19
49963,19
49964,26
49965,22
49966,3
49967,26
49968,5
49969,19
49970,20
49971,3
49972,26
49973,18
49974,14
49975,27
49976,19
49977,8
49978,19
49979,5
49980,8
49981,24
49982,26
49983,26
49984,19
49985,3
49986,8
49987,14
49988,15
49989,19
49990,15
49991,20
49992,18
49993,6
49994,5
49995,26
49996,4
49997,25
49998,19
49999,8
50000,5
50001,15
50002,9
50003,19
50004,19
50005,19
50006,11
50007,9
50008,17
50009,11
50010,20
50011,19
50012,3
50013,11
50014,14
50015,26
50016,20
50017,22
50018,19
50019,19
50020,19
50021,22
50022,19
50023,8
50024,20
50025,22
50026,19
50027,22
50028,5
50029,13
50030,26
50031,6
50032,26
50033,20
50034,20
50035,13
50036,13
50037,14
50038,10
50039,24
50040,22
50041,8
50042,7
50043,19
50044,6
50045,11
50046,19
50047,26
50048,26
50049,19
50050,20
50051,9
50052,15
50053,26
50054,24
50055,1
50056,22
50057,22
50058,1
50059,19
50060,20
50061,26
50062,26
50063,15
50064,22
50065,18
50066,19
50067,18
50068,6
50069,19
50070,19
50071,3
50072,16
50073,19
50074,19
50075,19
50076,15
50077,1
50078,20
50079,22
50080,14
50081,19
50082,14
50083,8
50084,20
50085,20
50086,20
50087,19
50088,3
50089,22
50090,15
50091,6
50092,20
50093,20
50094,24
50095,15
50096,20
50097,8
50098,20
50099,16
50100,18
50101,19
50102,3
50103,19
50104,18
50105,26
